HireDate,count_of_hires,multiple_hires,UniqueID,LastName,MiddleInitial,FirstName,Gender,Job Title,Department,Right_HireDate,TerminationDate,AnnualSalary,FileName,Input_File_Name,Output_File_Name
22/03/1964,1,False,32,da Rosa,NA,Yago,other,Agricultor,repudiandae,22/03/1964,17/05/2005,36947.88,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15
05/04/1963,1,False,7,Barros,U,Nathan,male,Ministro,nisi,05/04/1963,,93270.58,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15
08/02/2008,1,False,13,Peixoto,I,Bruna,male,Sonoplasta,accusantium,08/02/2008,,78732.27,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15
18/02/2014,1,False,11,Mendes,H,Luiz Henrique,other,Mecanógrafo,aut,18/02/2014,,35192.1,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15
18/01/2012,1,False,47,Teixeira,Z,João,other,Engenheiro de materiais,dolor,18/01/2012,,92621.38,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15
28/06/2021,1,False,9,Caldeira,NA,Anthony,female,Espeleologista,rem,28/06/2021,14/03/2022,38486.9,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15
11/02/1999,1,False,29,Fogaça,A,Ana Luiza,male,Gagsman,corporis,11/02/1999,28/10/2013,40835.47,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15
11/10/1969,1,False,21,Duarte,NA,Henrique,other,Sociólogo,animi,11/10/1969,,87487.06,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15
13/09/1988,1,False,26,da Rosa,I,Pedro Miguel,male,Compositor,aut,13/09/1988,,61747.66,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15
18/04/1995,1,False,3,Moura,Q,Bryan,female,Astrônomo,veniam,18/04/1995,,68858.33,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15
08/06/2023,1,False,45,Freitas,V,Lucas Gabriel,other,Atleta de nado sincronizado,harum,08/06/2023,,44934.96,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15
09/02/1968,1,False,46,da Mota,I,Igor,female,Almirante,dolor,09/02/1968,,68442.44,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15
22/03/1978,1,False,28,Freitas,K,Bryan,female,Acupunturista,molestiae,22/03/1978,,53703.71,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15
28/03/1965,1,False,41,Monteiro,F,Maysa,male,Engenheiro de aquicultura,nostrum,28/03/1965,,71817.49,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15
07/01/2011,1,False,35,Silveira,NA,Isis,other,Profissional de hotelaria,nobis,07/01/2011,,54113.95,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15
28/11/1958,1,False,38,Ramos,S,Emanuelly,male,Chapeiro,aut,28/11/1958,23/04/2003,110328.89,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15
29/04/1987,1,False,34,Cavalcanti,C,Sophie,male,Metalúrgico,tenetur,29/04/1987,,60769.6,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15
30/12/1959,1,False,12,Alves,O,Vitor,female,Boxeador,ab,30/12/1959,,55721.5,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15
