HireDate,count_of_hires,multiple_hires,UniqueID,LastName,MiddleInitial,FirstName,Gender,Job Title,Department,Right_HireDate,TerminationDate,AnnualSalary,FileName,Input_File_Name,Output_File_Name
01/03/1996,1,False,32,Silva,E,Ana,other,Engineer,Production,01/03/1996,,89937,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
11/01/2005,1,False,81,Costa,F,Mateus,female,Customer Service Rep,HR,11/01/2005,22/01/2010,38420,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
20/07/1988,1,False,26,Almeida,E,Clara,male,Sales Associate,Marketing,20/07/1988,,57157,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
13/10/2023,1,False,53,Almeida,B,João,other,Administrative Assistant,Customer Service,13/10/2023,,49526,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
11/07/1980,1,False,22,Costa,A,Ana,other,CEO,Engineering,11/07/1980,,377090,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
07/11/1957,1,False,100,Vieira,B,Mariana,other,IT Specialist,Sales,07/11/1957,,76287,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
08/11/2015,1,False,107,Costa,NA,Pedro,female,CEO,Sales,08/11/2015,,416651,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
24/09/1987,1,False,16,Pereira,B,Clara,other,Administrative Assistant,Marketing,24/09/1987,,40556,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
31/10/1968,1,False,87,Oliveira,B,Mateus,female,Administrative Assistant,IT,31/10/1968,,39416,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
27/01/1962,1,False,28,Pereira,B,Clara,male,IT Specialist,Customer Service,27/01/1962,,75062,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
18/02/1987,1,False,56,Oliveira,F,Fernanda,female,Customer Service Rep,Production,18/02/1987,,34350,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
17/05/2004,1,False,24,Soares,D,Fernanda,female,IT Specialist,IT,17/05/2004,,73984,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
03/08/1955,1,False,21,Santos,D,João,other,IT Specialist,Engineering,03/08/1955,,89498,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
31/01/1976,1,False,18,Soares,E,Luiz,male,CEO,IT,31/01/1976,,337073,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
16/11/2012,1,False,11,Almeida,D,Pedro,male,IT Specialist,Sales,16/11/2012,,96983,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
07/03/2023,1,False,83,Soares,B,Mariana,male,Marketing Coordinator,Marketing,07/03/2023,,79919,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
31/05/1964,1,False,3,Oliveira,A,Carlos,male,IT Specialist,IT,31/05/1964,,75262,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
31/12/1996,1,False,74,Silva,F,Mateus,male,IT Specialist,Marketing,31/12/1996,,79346,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
22/05/1990,1,False,41,Oliveira,D,Sofia,female,CFO,Engineering,22/05/1990,,393427,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
05/02/2005,1,False,37,Soares,NA,Mariana,male,HR Manager,Marketing,05/02/2005,,130651,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
02/02/1967,1,False,77,Soares,F,Carlos,other,CFO,Customer Service,02/02/1967,,262026,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
27/04/1957,1,False,85,Soares,A,Luiz,male,Marketing Coordinator,IT,27/04/1957,27/11/1979,66398,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
01/03/1957,1,False,58,Lima,A,Pedro,other,Engineer,Admin,01/03/1957,,107220,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
05/03/1957,1,False,68,Santos,A,Pedro,female,IT Specialist,Sales,05/03/1957,,71477,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
13/12/1993,1,False,98,Almeida,NA,Luiz,other,IT Specialist,Marketing,13/12/1993,,75223,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
12/10/2001,1,False,94,NA,D,Sofia,other,Engineer,Engineering,12/10/2001,,82786,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
16/02/2004,1,False,48,Silva,A,Sofia,male,Sales Associate,Customer Service,16/02/2004,,63647,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
20/06/1972,1,False,6,Costa,NA,Pedro,female,Administrative Assistant,HR,20/06/1972,,47987,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
30/07/1976,1,False,61,Almeida,D,Fernanda,male,Sales Associate,Marketing,30/07/1976,,45757,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
17/05/2000,1,False,14,Oliveira,NA,Luiz,female,HR Manager,IT,17/05/2000,,109005,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
18/09/1976,1,False,20,Silva,NA,Mateus,female,Engineer,Engineering,18/09/1976,,105524,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
03/04/1980,1,False,30,Almeida,E,Carlos,female,CFO,Finance,03/04/1980,,264482,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
06/03/1982,1,False,31,Costa,E,Mariana,female,HR Manager,Production,06/03/1982,20/06/1990,100028,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
13/11/1975,1,False,82,Lima,B,Clara,male,Production Worker,Customer Service,13/11/1975,,36045,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
05/06/2001,1,False,64,Oliveira,C,Ana,other,Customer Service Rep,Admin,05/06/2001,02/04/2009,36571,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
30/01/1967,1,False,102,Costa,F,Sofia,other,Sales Associate,HR,30/01/1967,,50751,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
11/08/1976,1,False,46,Silva,B,Pedro,other,HR Manager,HR,11/08/1976,04/02/2021,102205,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
08/11/1951,1,False,62,Santos,NA,Sofia,female,Customer Service Rep,Admin,08/11/1951,,43513,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
14/12/2004,1,False,88,Silva,A,Sofia,male,Administrative Assistant,HR,14/12/2004,,37720,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
25/04/2009,1,False,40,Oliveira,B,Ana,other,CEO,Marketing,25/04/2009,,405588,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
30/08/2003,1,False,25,Soares,C,Luiz,female,CEO,Finance,30/08/2003,,477328,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
20/06/1957,1,False,8,Santos,E,Mariana,female,CEO,Sales,20/06/1957,,448735,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
26/09/2008,1,False,44,NA,NA,Clara,male,Administrative Assistant,IT,26/09/2008,04/05/2016,44002,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
17/12/1965,1,False,27,Almeida,NA,Luiz,male,HR Manager,Production,17/12/1965,10/08/1997,107377,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
31/10/1959,1,False,1,NA,F,Mariana,female,Customer Service Rep,Admin,31/10/1959,,32813,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
26/07/1955,1,False,70,Costa,C,Sofia,female,Administrative Assistant,Sales,26/07/1955,,36927,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
28/07/2018,1,False,33,Pereira,NA,Clara,male,HR Manager,IT,28/07/2018,16/02/2021,112899,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
22/09/2013,1,False,76,Lima,E,Luiz,other,IT Specialist,Production,22/09/2013,,97376,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
10/12/1969,1,False,36,Silva,A,Luiz,male,Engineer,Admin,10/12/1969,,109310,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
23/02/1967,1,False,101,Silva,D,Sofia,male,CEO,Customer Service,23/02/1967,12/07/1971,311749,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
10/12/1966,1,False,89,Costa,F,João,male,CFO,Admin,10/12/1966,23/01/1984,328855,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
29/01/1962,1,False,104,Oliveira,B,Clara,other,Engineer,Finance,29/01/1962,,118734,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
24/05/1984,1,False,80,Pereira,D,Carlos,female,Engineer,Finance,24/05/1984,,81514,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
13/11/2018,1,False,5,Vieira,NA,Fernanda,other,CFO,Admin,13/11/2018,,368389,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
30/07/1988,1,False,95,Silva,E,Mariana,female,Marketing Coordinator,Marketing,30/07/1988,09/04/2020,74750,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
29/04/2015,1,False,73,Oliveira,E,Fernanda,male,Administrative Assistant,Customer Service,29/04/2015,15/08/2018,43282,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
17/05/1997,1,False,55,NA,E,Ana,male,Customer Service Rep,HR,17/05/1997,,41878,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
18/05/1959,1,False,66,NA,B,Luiz,male,CFO,Sales,18/05/1959,02/01/1983,383769,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
30/01/2015,1,False,15,Lima,F,Pedro,other,CFO,Customer Service,30/01/2015,,326758,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
24/02/2020,1,False,39,Oliveira,NA,Sofia,other,Customer Service Rep,Finance,24/02/2020,,44929,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
10/02/1953,1,False,50,Santos,E,João,female,Engineer,Production,10/02/1953,,101377,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
27/02/1961,1,False,49,Vieira,B,Sofia,male,CEO,HR,27/02/1961,,388207,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
20/12/1975,1,False,105,Soares,D,Sofia,female,CFO,Production,20/12/1975,,267384,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
23/03/2017,1,False,19,Soares,C,Clara,female,Engineer,HR,23/03/2017,,93283,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
09/07/2006,1,False,86,Vieira,E,Mateus,other,CEO,Engineering,09/07/2006,,498681,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
01/07/1991,1,False,51,Oliveira,C,Mateus,other,Sales Associate,HR,01/07/1991,,56519,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
10/05/1958,1,False,99,Oliveira,C,Mateus,male,CFO,Engineering,10/05/1958,,400179,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
12/10/1970,1,False,92,Santos,D,Sofia,male,CEO,Customer Service,12/10/1970,,300678,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
16/05/1974,1,False,60,Costa,B,Sofia,other,IT Specialist,Customer Service,16/05/1974,07/11/1975,93577,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
07/02/2014,1,False,38,Almeida,NA,Mateus,male,CFO,Production,07/02/2014,,252626,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
28/10/1965,1,False,69,Lima,F,Mariana,other,CEO,Engineering,28/10/1965,,384761,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
04/03/2003,1,False,84,Almeida,F,Clara,female,HR Manager,Customer Service,04/03/2003,19/04/2019,137875,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
18/05/2021,1,False,57,Almeida,C,Mariana,other,Customer Service Rep,HR,18/05/2021,,40691,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
03/01/2012,1,False,59,Pereira,B,Carlos,other,Marketing Coordinator,Admin,03/01/2012,,76804,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
12/02/1958,1,False,17,Vieira,NA,Mariana,female,Sales Associate,IT,12/02/1958,09/10/2018,54335,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
13/08/2019,1,False,71,Soares,F,Mateus,female,IT Specialist,Production,13/08/2019,,76244,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
20/08/2010,1,False,35,Pereira,B,Mariana,female,Engineer,Sales,20/08/2010,,100742,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
20/04/1964,1,False,79,Oliveira,D,Pedro,male,Production Worker,HR,20/04/1964,07/12/1988,32231,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
05/10/2006,1,False,52,Oliveira,A,Fernanda,male,CEO,IT,05/10/2006,19/06/2022,369066,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
19/02/1980,1,False,7,NA,F,Carlos,male,Marketing Coordinator,Admin,19/02/1980,,65185,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
18/03/1958,1,False,91,Silva,B,João,other,CEO,Sales,18/03/1958,,343864,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
19/04/1959,1,False,42,Santos,B,Clara,female,Administrative Assistant,IT,19/04/1959,,49044,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
11/02/2023,1,False,45,Costa,E,Mariana,male,Marketing Coordinator,Finance,11/02/2023,,55140,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
22/11/1983,1,False,109,Vieira,NA,Mariana,female,Engineer,Customer Service,22/11/1983,,98960,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
14/04/1973,1,False,54,Lima,B,Sofia,male,Sales Associate,Admin,14/04/1973,08/02/2020,43968,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
10/06/1989,1,False,67,NA,E,Clara,male,Sales Associate,Marketing,10/06/1989,,58149,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
08/07/1980,1,False,47,Oliveira,NA,Ana,female,IT Specialist,IT,08/07/1980,,85586,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
12/03/1981,1,False,75,NA,NA,Ana,female,Sales Associate,Marketing,12/03/1981,,50163,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
27/03/1961,1,False,90,Soares,C,Pedro,male,Customer Service Rep,Admin,27/03/1961,,36889,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
08/04/2000,1,False,93,Santos,NA,Fernanda,male,IT Specialist,Production,08/04/2000,12/10/2013,92041,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
17/05/1972,1,False,103,Lima,B,Carlos,other,Customer Service Rep,Sales,17/05/1972,,33844,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
17/03/2009,1,False,110,Santos,NA,Sofia,female,HR Manager,Sales,17/03/2009,,141197,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
28/05/1957,1,False,9,Santos,B,Sofia,male,Engineer,HR,28/05/1957,,89254,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22
